Object ID,Circularity Factor ,Total Intensity GFP,Mean Intensity GFP,Total Intensity mCherry,Mean Intensity mCherry,Total Intensity Brightfield,Mean Intensity Brightfield,Position ,Area ,Well ,Parent Object ID (Well),Parent Trace ID,R01,strain
55467,1.0251721,5056656.0,5112.8979,2849072.0,2880.7603,60505108.0,61178.066,1,989,34,33,-1,1,5
54983,1.0222946,6144752.0,5994.8799,3129808.0,3053.4712,61776988.0,60270.23,1,1025,34,33,-1,1,5
57300,1.0598037,4021695.8,4158.9409,2254176.0,2331.1023,55238424.0,57123.5,1,967,35,34,-1,1,5
56152,1.0318613,5262832.0,4054.5701,2845840.0,2192.4807,73880104.0,56918.414,1,1298,35,34,-1,1,5
55920,1.0353571,2406576.0,5197.7886,1609904.0,3477.1145,24972572.0,53936.441,1,463,35,34,-1,1,5
57147,1.060461,1222288.0,3955.6245,813280.0,2631.9741,19178534.0,62066.453,1,309,35,34,-1,1,5
56636,1.0663836,6635600.0,6260.0,3563824.0,3362.0981,63628144.0,60026.551,1,1060,35,34,-1,1,5
55944,1.0412663,6498111.5,5786.3862,3407232.0,3034.0444,61778144.0,55011.703,1,1123,35,34,-1,1,5
58092,1.0622353,5782176.0,5393.8208,3049536.0,2844.7163,62680544.0,58470.656,1,1072,36,35,-1,1,5
57536,1.0429891,2075056.0,3571.5249,1446944.0,2490.4373,35951804.0,61879.184,1,581,36,35,-1,1,5
57731,1.023949,4709040.0,3658.9277,2828096.0,2197.4329,76856624.0,59717.656,1,1287,36,35,-1,1,5
54657,1.0912117,1989744.1,4441.3931,1629792.0,3637.9285,26816924.0,59859.207,1,448,34,33,-1,1,5
55862,1.0407941,3994080.0,3760.9041,2471872.0,2327.563,63061308.0,59379.762,1,1062,35,34,-1,1,5
56102,1.0639085,5711024.0,5480.8291,2685520.0,2577.2744,58948284.0,56572.25,1,1042,35,34,-1,1,5
58108,1.0782023,1768480.0,2402.8262,2242608.0,3047.0217,39699504.0,53939.543,1,736,36,35,-1,1,5
54868,1.1093531,4268672.0,4526.6934,2732160.0,2897.3064,52497744.0,55670.992,1,943,34,33,-1,1,5
56015,1.0260072,5437456.0,6249.9492,3207904.0,3687.2461,52949072.0,60861.004,1,870,35,34,-1,1,5
55627,1.0309673,3819328.2,4272.1792,2423904.0,2711.302,52743160.0,58996.824,1,894,34,33,-1,1,5
57389,1.0492206,2079568.0,3136.6033,1473552.0,2222.552,38160892.0,57557.906,1,663,36,35,-1,1,5
54662,1.1033648,3361568.0,4326.3423,1961520.0,2524.4788,40709420.0,52393.078,1,777,34,33,-1,1,5
57172,1.0231455,6372688.5,5368.7349,3134464.0,2640.6604,67003512.0,56447.777,1,1187,35,34,-1,1,5
55534,1.0919266,6440431.5,4606.8896,3196416.0,2286.4207,84049176.0,60121.016,1,1398,34,33,-1,1,5
56335,1.0156154,7595344.0,5838.0815,4033760.0,3100.5073,73878584.0,56785.996,1,1301,35,34,-1,1,5
57245,1.0522901,3932240.0,4433.1904,2209184.0,2490.6245,52836752.0,59567.926,1,887,35,34,-1,1,5
57928,1.0206387,5793856.0,3660.0481,3787648.0,2392.7024,95554952.0,60363.203,1,1583,36,35,-1,1,5
57715,1.10181,1358048.0,3004.531,1062400.0,2350.4424,27343280.0,60493.98,1,452,36,35,-1,1,5
55129,1.0350998,6255664.0,5140.2334,3311136.0,2720.7363,70685776.0,58081.988,1,1217,34,33,-1,1,5
56435,1.079699,5629824.0,5852.208,2901456.0,3016.0664,55981324.0,58192.645,1,962,35,34,-1,1,5
57545,1.0563596,4714992.0,3444.114,3136943.8,2291.4126,76120312.0,55602.859,1,1369,36,35,-1,1,5
55324,1.0724597,5875168.0,4847.4985,3587328.0,2959.8416,70995696.0,58577.305,1,1212,34,33,-1,1,5
57157,1.0263648,6162400.0,3229.7693,4363968.0,2287.1951,115602970.0,60588.559,1,1908,35,34,-1,1,5
58197,1.0228464,2321312.0,4355.1821,1534000.0,2878.0488,32691536.0,61334.965,1,533,36,35,-1,1,5
57313,1.062798,5175024.0,4796.1299,2849152.0,2640.5486,61811332.0,57285.758,1,1079,35,34,-1,1,5
54776,1.0200432,6032304.0,5043.7324,3158448.0,2640.8428,68152104.0,56983.363,1,1196,34,33,-1,1,5
55207,1.0332815,10515120.0,5774.3657,4929856.0,2707.2246,107059670.0,58791.691,1,1821,34,33,-1,1,5
56512,1.1359438,4018832.0,4421.1572,2439008.0,2683.177,51971664.0,57174.547,1,909,35,34,-1,1,5
56645,1.0818666,1105968.0,2102.6008,989216.0,1880.6388,31832940.0,60518.898,1,526,35,34,-1,1,5
57113,1.0474081,4304672.0,4498.0898,2837664.0,2965.1663,57580636.0,60167.855,1,957,35,34,-1,1,5
54968,1.0321152,3350400.0,4564.5776,2214512.0,3017.0464,43395736.0,59122.258,1,734,34,33,-1,1,5
57843,1.0316226,2615616.0,3568.3711,1598976.0,2181.4133,45611384.0,62225.625,1,733,36,35,-1,1,5
55478,1.0396759,7534016.0,6309.896,3155168.0,2642.5193,68317072.0,57216.98,1,1194,34,33,-1,1,5
57692,1.0403395,8437808.0,5447.2612,4189280.0,2704.5061,87214616.0,56303.82,1,1549,36,35,-1,1,5
56125,1.0360665,5156448.0,5277.8384,2791712.0,2857.4329,54013564.0,55285.121,1,977,35,34,-1,1,5
57744,1.0373587,4990784.0,5314.999,2373808.0,2528.0171,58354800.0,62145.687,1,939,36,35,-1,1,5
56969,1.0392582,8733152.0,5216.9365,4476528.0,2674.1506,98523840.0,58855.34,1,1674,35,34,-1,1,5
56355,1.0426131,6024960.0,5918.4282,3241088.0,3183.78,62243480.0,61142.906,1,1018,35,34,-1,1,5
55296,1.0760203,1360480.0,2547.7153,1096960.0,2054.2322,32466322.0,60798.355,1,534,34,33,-1,1,5
58428,1.0314238,8727360.0,5648.7769,3966271.8,2567.1663,91275040.0,59077.695,1,1545,36,35,-1,1,5
55593,1.0302381,6185584.0,5592.7524,3159408.0,2856.6077,66174444.0,59832.227,1,1106,34,33,-1,1,5
56024,1.0263434,3723120.0,5419.3887,1971920.0,2870.3347,38987480.0,56750.336,1,687,35,34,-1,1,5
55590,1.0252858,6549599.5,4392.7563,3574640.0,2397.4783,88716512.0,59501.348,1,1491,34,33,-1,1,5
57354,1.0251704,4347184.0,3326.0781,2840768.0,2173.5027,78173048.0,59811.055,1,1307,36,35,-1,1,5
56784,1.0346255,4050832.0,3675.8911,2853664.0,2589.5317,66051664.0,59937.988,1,1102,35,34,-1,1,5
54856,1.0689575,4647680.0,4380.4712,2548144.0,2401.6438,60548812.0,57067.684,1,1061,34,33,-1,1,5
56419,1.0504964,4279776.0,4022.3459,2518336.0,2366.8572,62226128.0,58483.203,1,1064,35,34,-1,1,5
57477,1.022076,5718032.0,5304.2969,3112480.0,2887.2727,65690308.0,60937.207,1,1078,36,35,-1,1,5
57393,1.0350884,3013984.0,3504.6326,2083840.0,2423.0698,49834128.0,57946.66,1,860,36,35,-1,1,5
58248,1.0368395,4708912.0,3847.1504,2623280.0,2143.2026,63389608.0,51788.895,1,1224,36,35,-1,1,5
57452,1.1174872,1522176.0,2045.9354,1380352.0,1855.3118,40236712.0,54081.602,1,744,36,35,-1,1,5
54941,1.0408516,4998624.0,4577.4946,3256176.0,2981.8462,66733932.0,61111.66,1,1092,34,33,-1,1,5
55948,1.047824,4819776.0,6235.1567,2514384.0,3252.7607,46479812.0,60129.125,1,773,35,34,-1,1,5
58077,1.0340493,3386512.0,5983.2368,1632288.0,2883.9011,33577900.0,59324.914,1,566,36,35,-1,1,5
58456,1.0330999,3962720.2,3079.0366,2744304.0,2132.3264,76074728.0,59110.121,1,1287,36,35,-1,1,5
55863,1.0733993,1660848.0,4718.3184,1005312.0,2856.0,19985728.0,56777.637,1,352,35,34,-1,1,5
57188,1.0224139,8214511.5,4435.4814,4393664.0,2372.3887,111854040.0,60396.352,1,1852,35,34,-1,1,5
54609,1.063892,2541840.0,3384.6072,1754063.9,2335.6377,45554368.0,60658.277,1,751,34,33,-1,1,5
57096,1.0492844,3446320.0,3762.3582,2647968.0,2890.7947,54326288.0,59308.176,1,916,35,34,-1,1,5
54965,1.0700495,2393632.0,2726.2324,1766048.0,2011.4442,53801976.0,61277.875,1,878,34,33,-1,1,5
57344,1.0980766,2495216.0,3579.9368,1708656.0,2451.4434,40866368.0,58631.805,1,697,35,34,-1,1,5
57432,1.0343713,4799024.0,3523.5125,2849376.2,2092.053,81736288.0,60011.957,1,1362,36,35,-1,1,5
56471,1.0605589,7963216.0,5692.0771,3936896.0,2814.0786,80981272.0,57885.109,1,1399,35,34,-1,1,5
57621,1.0474183,2260160.0,3373.373,1611456.0,2405.1582,35705272.0,53291.449,1,670,36,35,-1,1,5
56099,1.029568,7694367.5,4486.5117,3732991.8,2176.6716,104446180.0,60901.562,1,1715,35,34,-1,1,5
56714,1.0808614,4151536.0,5119.0332,2448208.0,3018.7522,48851008.0,60235.52,1,811,35,34,-1,1,5
54636,1.0717565,6024400.0,5427.3872,3129056.2,2818.9695,63754324.0,57436.328,1,1110,34,33,-1,1,5
55560,1.0817523,1187344.1,2257.3081,1180112.0,2243.5588,31284424.0,59476.09,1,526,34,33,-1,1,5
54569,1.076106,3943840.2,4357.8345,2298768.0,2540.0752,48295544.0,53365.242,1,905,34,33,-1,1,5
57457,1.030724,3858640.0,3457.5627,2514032.0,2252.7168,63940460.0,57294.32,1,1116,36,35,-1,1,5
54818,1.0613303,1846480.1,4103.2891,1417840.0,3150.7556,27754160.0,61675.91,1,450,34,33,-1,1,5
57633,1.0548864,4624912.0,3549.4336,3144304.0,2413.1267,69651088.0,53454.406,1,1303,36,35,-1,1,5
55398,1.0345382,5648016.0,5483.5107,3182624.0,3089.9263,59972328.0,58225.562,1,1030,34,33,-1,1,5
56529,1.0248716,5895920.0,5394.2544,3140384.0,2873.1785,62044524.0,56765.348,1,1093,35,34,-1,1,5
56819,1.0367208,5677712.0,5480.417,2971232.0,2867.9846,61607144.0,59466.355,1,1036,35,34,-1,1,5
55641,1.0700087,2472720.0,4512.2627,1491856.0,2722.365,32535468.0,59371.293,1,548,34,33,-1,1,5
55623,1.0273019,4879072.0,4913.4663,2765840.0,2785.3374,60313000.0,60738.168,1,993,34,33,-1,1,5
56321,1.0139938,5517856.0,4793.9668,3505135.8,3045.2961,70681984.0,61409.195,1,1151,35,34,-1,1,5
54541,1.0312658,4548496.0,4499.0068,3105104.0,3071.3196,62134136.0,61458.098,1,1011,34,33,-1,1,5
54568,1.036494,5992416.0,5143.7046,2979488.0,2557.5005,66771396.0,57314.504,1,1165,34,33,-1,1,5
58139,1.0554802,2694704.0,4033.988,1843904.1,2760.3354,39463644.0,59077.309,1,668,36,35,-1,1,5
55917,1.0943337,2936176.0,4631.1924,2070896.0,3266.3975,35284272.0,55653.426,1,634,35,34,-1,1,5
54957,1.0529169,3149248.0,3921.853,2153200.0,2681.4446,49818176.0,62040.07,1,803,34,33,-1,1,5
54667,1.0304112,3002992.0,3271.2332,3107040.0,3384.5752,50089388.0,54563.605,1,918,34,33,-1,1,5
57800,1.0285545,2381472.0,3026.0127,1899775.9,2413.9465,48357052.0,61444.793,1,787,36,35,-1,1,5
54825,1.0230768,9320000.0,5651.9102,4623488.0,2803.8132,100955860.0,61222.477,1,1649,34,33,-1,1,5
58296,1.0623777,2043360.0,4995.9902,1087632.0,2659.2468,24193392.0,59152.547,1,409,36,35,-1,1,5
58286,1.0465425,4494832.0,4629.0752,2715488.0,2796.5891,59663068.0,61444.973,1,971,36,35,-1,1,5
58317,1.0477917,3335120.0,3873.5425,2301552.0,2673.115,51249776.0,59523.551,1,861,36,35,-1,1,5
57073,1.0262866,4443616.0,3257.783,3064960.0,2247.0381,82118848.0,60204.434,1,1364,35,34,-1,1,5
55396,1.01753,11374832.0,5827.2705,5367392.0,2749.6885,112388140.0,57575.895,1,1952,34,33,-1,1,5
56027,1.0227309,5415184.0,4277.3965,3058784.0,2416.1011,77650160.0,61335.039,1,1266,35,34,-1,1,5
57249,1.0519715,4968496.0,3443.1711,3314720.0,2297.1033,85787816.0,59451.016,1,1443,35,34,-1,1,5
54576,1.0673562,1395168.0,3633.25,987504.0,2571.625,20522160.0,53443.125,1,384,34,33,-1,1,5
55112,1.0701833,2433024.0,3159.7715,1592096.1,2067.6572,47782076.0,62054.645,1,770,34,33,-1,1,5
55848,1.0187136,9481152.0,6644.1147,3715935.8,2604.0195,85078704.0,59620.676,1,1427,35,34,-1,1,5
58382,1.1149247,765312.0,2040.832,699888.0,1866.368,21140676.0,56375.137,1,375,36,35,-1,1,5
58241,1.0552425,5055744.0,4596.1309,2949888.0,2681.7163,61518820.0,55926.199,1,1100,36,35,-1,1,5
55416,1.0226365,5524832.0,3433.7053,3596800.0,2235.4258,98048664.0,60937.641,1,1609,34,33,-1,1,5
56275,1.0459941,8823312.0,6226.7549,4057456.0,2863.4128,81455416.0,57484.414,1,1417,35,34,-1,1,5
55594,1.0379737,6239808.0,4469.7764,3466160.0,2482.9226,80943840.0,57982.695,1,1396,34,33,-1,1,5
57588,1.0212909,4410096.0,4164.3965,2915264.0,2752.8462,65739620.0,62077.074,1,1059,36,35,-1,1,5
55156,1.0485404,7675024.0,5454.8857,4217488.0,2997.5039,80327424.0,57091.273,1,1407,34,33,-1,1,5
54673,1.0219238,7095888.0,5587.3135,3616048.0,2847.282,76641352.0,60347.523,1,1270,34,33,-1,1,5
54738,1.0327922,6050736.0,5475.7793,3264272.0,2954.0923,66162300.0,59875.383,1,1105,34,33,-1,1,5
55465,1.0355523,5369600.0,5099.3354,2649504.0,2516.1482,61225296.0,58143.68,1,1053,34,33,-1,1,5
55158,1.052455,2570544.0,3209.1685,1818064.1,2269.7429,48461756.0,60501.566,1,801,34,33,-1,1,5
55401,1.0421096,4891456.0,4283.2363,2898560.0,2538.1436,69280240.0,60665.711,1,1142,34,33,-1,1,5
58508,1.0541017,3257952.0,3314.2949,2450560.0,2492.9399,53164100.0,54083.52,1,983,36,35,-1,1,5
54769,1.0342959,7529632.0,5933.5161,3197760.0,2519.9055,77535720.0,61099.859,1,1269,34,33,-1,1,5
57881,1.0919757,2024400.0,2162.8206,1781056.0,1902.8376,56829780.0,60715.578,1,936,36,35,-1,1,5
56239,1.0567509,1564224.0,2793.2571,1068608.0,1908.2285,32559988.0,58142.836,1,560,35,34,-1,1,5
54787,1.0570926,6496960.0,6523.0522,3089152.0,3101.5583,58531840.0,58766.906,1,996,34,33,-1,1,5
58155,1.0290705,6704720.0,3967.29,4020752.2,2379.1433,102024450.0,60369.496,1,1690,36,35,-1,1,5
56756,1.0353363,9645296.0,6190.8188,4330624.0,2779.6047,93186280.0,59811.477,1,1558,35,34,-1,1,5
56742,1.0411853,5698576.0,5185.2373,3135264.0,2852.8335,64598736.0,58779.559,1,1099,35,34,-1,1,5
58097,1.0322148,2497424.0,2450.8577,2113872.0,2074.4573,61754516.0,60603.059,1,1019,36,35,-1,1,5
56193,1.0262509,7105840.0,6442.2847,3429008.0,3108.8015,67041120.0,60780.707,1,1103,35,34,-1,1,5
56306,1.1054044,8549984.0,6033.8633,4696864.0,3314.6536,84379632.0,59548.082,1,1417,35,34,-1,1,5
58107,1.1325692,5504624.0,4310.5903,3264800.2,2556.6172,71818664.0,56240.145,1,1277,36,35,-1,1,5
56919,1.0498757,4229392.0,4861.3701,2974880.0,3419.4023,49784800.0,57223.91,1,870,35,34,-1,1,5
55601,1.0242872,5954752.0,4752.396,3273599.8,2612.6096,74716128.0,59629.793,1,1253,34,33,-1,1,5
55668,1.0722019,1896352.1,2344.0693,1585168.0,1959.4165,49204108.0,60820.902,1,809,34,33,-1,1,5
55836,1.0283372,7018799.5,5651.2075,3415568.0,2750.0547,72473320.0,58352.109,1,1242,35,34,-1,1,5
56872,1.0260888,8631296.0,6327.9297,4136880.2,3032.9033,80579280.0,59075.719,1,1364,35,34,-1,1,5
57716,1.0534642,1928064.0,3208.0933,1517072.0,2524.2463,35235444.0,58628.023,1,601,36,35,-1,1,5
56770,1.0316518,3634256.0,3535.2686,2112416.0,2054.8794,63841532.0,62102.656,1,1028,35,34,-1,1,5
55927,1.0320223,1466544.0,2956.7419,1048416.0,2113.7419,29754122.0,59988.148,1,496,35,34,-1,1,5
55498,1.0383186,4856400.0,4282.5396,3075264.0,2711.873,69440568.0,61235.066,1,1134,34,33,-1,1,5
57123,1.0525923,7724431.5,5215.6865,3946384.0,2664.6753,85552704.0,57766.848,1,1481,35,34,-1,1,5
57091,1.0828852,1758192.0,2692.4839,1356432.0,2077.2312,40578284.0,62141.324,1,653,35,34,-1,1,5
55056,1.0146245,8072144.0,4717.793,3846448.0,2248.0701,97387768.0,56918.625,1,1711,34,33,-1,1,5
55476,1.0373178,7271264.0,5845.0674,3293616.0,2647.6013,73851728.0,59366.344,1,1244,34,33,-1,1,5
56623,1.0636998,1589488.0,2778.8252,1149424.0,2009.4825,35545736.0,62142.898,1,572,35,34,-1,1,5
56196,1.0183598,8626944.0,6957.2129,3857904.0,3111.2129,76663208.0,61825.168,1,1240,35,34,-1,1,5
55496,1.0573175,5092704.0,5017.4424,2719648.0,2679.4561,61833244.0,60919.453,1,1015,34,33,-1,1,5
55185,1.0637235,3623392.0,4089.6072,2332208.0,2632.2888,53276560.0,60131.559,1,886,34,33,-1,1,5
55128,1.066912,5988528.0,5351.6782,3303583.8,2952.2644,67808328.0,60597.258,1,1119,34,33,-1,1,5
55624,1.0852924,3574784.0,4479.6792,2294512.0,2875.3284,46565760.0,58353.082,1,798,34,33,-1,1,5
57278,1.0194143,5837344.0,4142.8984,3455856.0,2452.7012,83053656.0,58945.105,1,1409,35,34,-1,1,5
55566,1.027853,5638016.0,5565.6626,2981456.0,2943.1946,59255032.0,58494.602,1,1013,34,33,-1,1,5
56368,1.0305454,3560640.0,2942.6777,2639968.0,2181.7917,71418336.0,59023.418,1,1210,35,34,-1,1,5
57124,1.0973179,3213840.0,4372.5713,2030544.1,2762.645,42144856.0,57339.937,1,735,35,34,-1,1,5
57095,1.0910226,2442880.0,3392.8889,1826239.9,2536.4443,41752200.0,57989.164,1,720,35,34,-1,1,5
57408,1.0204327,4005456.0,4625.2378,2464608.0,2845.9678,49410364.0,57055.848,1,866,36,35,-1,1,5
57410,1.0557318,2721264.0,3784.79,1927072.0,2680.2114,43286364.0,60203.566,1,719,36,35,-1,1,5
55951,1.0399032,7690096.0,5210.0923,4839104.0,3278.5256,83652824.0,56675.355,1,1476,35,34,-1,1,5
54506,1.0328777,2907056.0,3408.0376,2050096.0,2403.395,53281620.0,62463.797,1,853,34,33,-1,1,5
55436,1.0430945,2589312.0,2518.7859,2008160.0,1953.463,62457500.0,60756.324,1,1028,34,33,-1,1,5
57902,1.0243973,8849776.0,5647.5918,4168976.0,2660.4824,94834952.0,60520.07,1,1567,36,35,-1,1,5
56429,1.046852,3116288.0,4340.2339,1907488.0,2656.6685,42187880.0,58757.492,1,718,35,34,-1,1,5
58346,1.0480637,3565696.0,3926.978,2308912.0,2542.8547,54029572.0,59503.934,1,908,36,35,-1,1,5
57554,1.0781754,3806496.0,4178.3711,2202144.0,2417.2822,51869264.0,56936.625,1,911,36,35,-1,1,5
57777,1.0337303,3332880.0,3749.0215,2379600.0,2676.7153,52498200.0,59053.094,1,889,36,35,-1,1,5
56201,1.0280264,6395600.0,5522.9707,3397632.0,2934.0518,66145248.0,57120.25,1,1158,35,34,-1,1,5
58134,1.0426322,3141872.0,4012.6079,2215584.0,2829.6091,45701272.0,58366.887,1,783,36,35,-1,1,5
55891,1.0411862,7893648.0,4983.3638,4149504.2,2619.6365,97747824.0,61709.484,1,1584,35,34,-1,1,5
58140,1.0489139,4199680.0,5165.6582,2583456.0,3177.6826,50032444.0,61540.523,1,813,36,35,-1,1,5
56985,1.0390785,3374992.0,3371.6204,2352784.0,2350.4336,58910392.0,58851.539,1,1001,35,34,-1,1,5
57275,1.0487519,2124576.0,3570.7161,1525504.0,2563.8723,34775296.0,58445.879,1,595,35,34,-1,1,5
55652,1.0396966,3847968.0,4020.8652,2626464.0,2744.4766,56075860.0,58595.465,1,957,34,33,-1,1,5
55200,1.0344559,7973584.0,6333.2676,3705872.0,2943.5044,72384680.0,57493.789,1,1259,34,33,-1,1,5
57966,1.0226946,4169568.0,3709.5801,2550352.0,2268.9963,66650512.0,59297.609,1,1124,36,35,-1,1,5
58491,1.0268902,4407680.0,2988.2576,3057904.0,2073.1553,85292792.0,57825.621,1,1475,36,35,-1,1,5
58450,1.0323882,2630512.0,2411.1018,2176304.0,1994.7791,65664232.0,60187.195,1,1091,36,35,-1,1,5
55631,1.0651632,5570768.0,4798.25,3263696.0,2811.1077,67421848.0,58072.219,1,1161,34,33,-1,1,5
57106,1.189386,2219648.0,4080.2354,1618784.0,2975.7058,33509274.0,61597.93,1,544,35,34,-1,1,5
55062,1.0337652,3506160.0,3663.699,2522064.0,2635.3855,59496708.0,62170.02,1,957,34,33,-1,1,5
56315,1.0785222,8159824.0,4175.959,4540752.0,2323.824,115963080.0,59346.512,1,1954,35,34,-1,1,5
54484,1.0285685,3997392.0,3231.5215,2797344.2,2261.3938,68892584.0,55693.277,1,1237,34,33,-1,1,5
54981,1.0392229,5848320.0,4064.1558,3342528.0,2322.813,80858848.0,56191.0,1,1439,34,33,-1,1,5
57274,1.031987,5624544.0,4206.8394,3614032.0,2703.0906,78783824.0,58925.824,1,1337,35,34,-1,1,5
57104,1.0190086,3272832.0,3854.9258,2098000.0,2471.1426,51418820.0,60563.98,1,849,35,34,-1,1,5
56302,1.1319175,2532256.0,5690.4629,1369680.0,3077.9326,25312826.0,56882.754,1,445,35,34,-1,1,5
56579,1.0364363,7017088.0,6198.8408,3471200.0,3066.4312,69394496.0,61302.559,1,1132,35,34,-1,1,5
56541,1.048323,6958192.0,5906.7842,3608976.2,3063.647,68618016.0,58249.586,1,1178,35,34,-1,1,5
58231,1.0379688,5073872.0,4542.4102,2827584.0,2531.4092,66722192.0,59733.387,1,1117,36,35,-1,1,5
54891,1.0846368,2513184.0,5171.1606,1622224.0,3337.9094,29000692.0,59672.207,1,486,34,33,-1,1,5
54892,1.0378804,6941968.0,4543.1729,3522384.0,2305.2251,86413616.0,56553.414,1,1528,34,33,-1,1,5
55703,1.0544368,5243808.0,4891.6118,2913152.0,2717.4924,59966372.0,55938.781,1,1072,34,33,-1,1,5
55071,1.0366938,4101231.8,4330.7622,2399984.0,2534.302,59985296.0,63342.445,1,947,34,33,-1,1,5
54953,1.0440821,3552160.0,3273.8801,2191648.0,2019.952,58170208.0,53613.094,1,1085,34,33,-1,1,5
58009,1.0775167,7123200.0,5421.0044,3381471.8,2573.4185,78891720.0,60039.359,1,1314,36,35,-1,1,5
57762,1.0525932,4041424.0,4078.1272,2777168.0,2802.3894,58923904.0,59459.035,1,991,36,35,-1,1,5
55988,1.0703218,6785776.0,5659.5298,3003136.0,2504.7007,72611400.0,60559.965,1,1199,35,34,-1,1,5
56297,1.0323502,7806352.0,6074.9819,3946752.0,3071.4023,79085136.0,61544.852,1,1285,35,34,-1,1,5
57015,1.0729948,3309728.0,5228.6382,1573759.9,2486.1926,36961588.0,58391.133,1,633,35,34,-1,1,5
57246,1.1138169,1341984.0,3120.8931,1101312.0,2561.1907,25659880.0,59674.141,1,430,35,34,-1,1,5
55300,1.0339559,2014480.0,2537.1284,1506608.0,1897.4912,46886960.0,59051.586,1,794,34,33,-1,1,5
55993,1.0182885,6989808.0,5551.873,3192592.0,2535.8157,73086488.0,58051.223,1,1259,35,34,-1,1,5
57898,1.115493,890048.0,2348.4116,765520.0,2019.8417,21642670.0,57104.668,1,379,36,35,-1,1,5
83697,1.0536275,5668320.0,4512.9937,3018416.0,2403.1975,67644704.0,53857.25,1,1256,58,57,-1,1,6
84360,1.0331037,6480944.0,6261.7817,3028768.0,2926.3459,53959168.0,52134.461,1,1035,58,57,-1,1,6
85525,1.024707,7578224.0,5519.4639,3609680.0,2629.0459,77872264.0,56716.871,1,1373,59,58,-1,1,6
84933,1.0194457,8736688.0,5793.5596,4393552.0,2913.4961,81662384.0,54152.773,1,1508,59,58,-1,1,6
84718,1.0387569,7003088.0,5835.9067,3370064.0,2808.3867,62675356.0,52229.465,1,1200,58,57,-1,1,6
84501,1.0444897,2042016.0,2863.9775,1551791.9,2176.4263,40197892.0,56378.531,1,713,58,57,-1,1,6
83990,1.0285145,7170336.0,6822.394,3233232.0,3076.3386,56099772.0,53377.52,1,1051,58,57,-1,1,6
83753,1.0415261,5022768.0,4655.0215,2484624.0,2302.71,61160020.0,56682.133,1,1079,58,57,-1,1,6
87080,1.0638142,26788768.0,10178.104,9126864.0,3467.6536,149030940.0,56622.699,1,2632,60,59,-1,1,6
87223,1.0363297,4192752.0,3422.6548,2990368.0,2441.1167,68386464.0,55825.687,1,1225,60,59,-1,1,6
86035,1.0278184,4891872.0,4145.6543,2579712.0,2186.1965,60226996.0,51039.828,1,1180,60,59,-1,1,6
84797,1.0136003,10318784.0,5237.9614,5210176.0,2644.7593,110463500.0,56072.84,1,1970,59,58,-1,1,6
86885,1.0790258,5038736.0,6092.7886,2225712.0,2691.3083,43648796.0,52779.68,1,827,60,59,-1,1,6
85804,1.0958515,3759568.0,6163.2261,1695152.0,2778.9377,32925024.0,53975.449,1,610,59,58,-1,1,6
85956,1.0660551,3777600.0,3773.8262,2338864.0,2336.5276,56515484.0,56459.023,1,1001,59,58,-1,1,6
85113,1.02048,6268800.0,6021.9019,2815936.0,2705.0298,51614204.0,49581.367,1,1041,59,58,-1,1,6
83806,1.131189,1164432.0,1937.4908,1094640.0,1821.3644,30599058.0,50913.574,1,601,58,57,-1,1,6
84912,1.0252161,6551520.0,5241.2158,3308112.0,2646.4895,71033920.0,56827.137,1,1250,59,58,-1,1,6
85844,1.0361855,8107935.5,6151.6963,3821664.0,2899.5933,71622144.0,54341.535,1,1318,59,58,-1,1,6
85491,1.1021175,3287424.0,6031.9707,1451376.0,2663.0752,29748140.0,54583.742,1,545,59,58,-1,1,6
84187,1.0199013,2812576.0,3080.5872,1857808.0,2034.839,52583600.0,57594.305,1,913,58,57,-1,1,6
84229,1.076917,2835520.0,5603.7944,1539888.0,3043.2568,24217648.0,47860.965,1,506,58,57,-1,1,6
84290,1.0583226,6200176.0,5746.2241,3556304.0,3295.9258,55620988.0,51548.645,1,1079,58,57,-1,1,6
84261,1.0158738,9877648.0,5359.5483,5026640.0,2727.4226,96372848.0,52291.289,1,1843,58,57,-1,1,6
84966,1.0703416,7366992.0,5162.5732,3845936.0,2695.1199,78639792.0,55108.473,1,1427,59,58,-1,1,6
86726,1.1022402,5393584.0,6235.3574,2664208.0,3080.0093,44864028.0,51865.93,1,865,60,59,-1,1,6
87290,1.0638688,2350448.0,3917.4133,1523056.0,2538.4268,32491928.0,54153.215,1,600,60,59,-1,1,6
86830,1.0437072,7459151.5,5245.5356,3701168.2,2602.7905,76450800.0,53762.871,1,1422,60,59,-1,1,6
84909,1.0256375,7762880.0,5980.647,3373184.2,2598.7551,66708272.0,51393.121,1,1298,59,58,-1,1,6
86266,1.0420672,9169184.0,5691.6104,5085024.0,3156.4395,88604536.0,54999.711,1,1611,60,59,-1,1,6
86506,1.1136861,5688752.0,5566.2935,3391248.0,3318.2466,50517536.0,49430.074,1,1022,60,59,-1,1,6
87284,1.0343953,6940944.0,5088.6685,3964320.2,2906.3931,71894320.0,52708.445,1,1364,60,59,-1,1,6
84975,1.0303486,8592704.0,5885.4136,4165264.2,2852.9207,80442000.0,55097.258,1,1460,59,58,-1,1,6
86722,1.0280252,7510304.0,5259.3164,3787088.0,2652.0225,74005472.0,51824.562,1,1428,60,59,-1,1,6
86328,1.0756654,5098512.0,5800.355,3167760.0,3603.8225,45855856.0,52168.211,1,879,60,59,-1,1,6
